TANGGAL,KOMODITI,SATUAN,HARGA,BULAN,TAHUN
2018-11-21,Susu Kental Manis Kaleng Merk Indomilk,buah,10100.0,NOVEMBER,2018
2018-11-22,Susu Kental Manis Kaleng Merk Indomilk,buah,10260.0,NOVEMBER,2018
2018-11-23,Susu Kental Manis Kaleng Merk Indomilk,buah,10160.0,NOVEMBER,2018
2018-11-26,Susu Kental Manis Kaleng Merk Indomilk,buah,10160.0,NOVEMBER,2018
2018-11-27,Susu Kental Manis Kaleng Merk Indomilk,buah,10160.0,NOVEMBER,2018
2018-11-28,Susu Kental Manis Kaleng Merk Indomilk,buah,10160.0,NOVEMBER,2018
2018-11-29,Susu Kental Manis Kaleng Merk Indomilk,buah,10260.0,NOVEMBER,2018
2018-11-30,Susu Kental Manis Kaleng Merk Indomilk,buah,10160.0,NOVEMBER,2018
2018-11-01,Susu Bubuk Kaleng Merk Bendera,buah,44325.0,NOVEMBER,2018
2018-11-02,Susu Bubuk Kaleng Merk Bendera,buah,44575.0,NOVEMBER,2018
2018-11-05,Susu Bubuk Kaleng Merk Bendera,buah,44575.0,NOVEMBER,2018
2018-11-06,Susu Bubuk Kaleng Merk Bendera,buah,44575.0,NOVEMBER,2018
2018-11-07,Susu Bubuk Kaleng Merk Bendera,buah,44575.0,NOVEMBER,2018
2018-11-08,Susu Bubuk Kaleng Merk Bendera,buah,44575.0,NOVEMBER,2018
2018-11-09,Susu Bubuk Kaleng Merk Bendera,buah,44575.0,NOVEMBER,2018
2018-11-12,Susu Bubuk Kaleng Merk Bendera,buah,44575.0,NOVEMBER,2018
2018-11-13,Susu Bubuk Kaleng Merk Bendera,buah,44750.0,NOVEMBER,2018
2018-11-14,Susu Bubuk Kaleng Merk Bendera,buah,44750.0,NOVEMBER,2018
2018-11-15,Susu Bubuk Kaleng Merk Bendera,buah,44575.0,NOVEMBER,2018
2018-11-16,Susu Bubuk Kaleng Merk Bendera,buah,44575.0,NOVEMBER,2018
2018-11-19,Susu Bubuk Kaleng Merk Bendera,buah,44575.0,NOVEMBER,2018
2018-11-21,Susu Bubuk Kaleng Merk Bendera,buah,44575.0,NOVEMBER,2018
2018-11-22,Susu Bubuk Kaleng Merk Bendera,buah,44500.0,NOVEMBER,2018
2018-11-23,Susu Bubuk Kaleng Merk Bendera,buah,44500.0,NOVEMBER,2018
2018-11-26,Susu Bubuk Kaleng Merk Bendera,buah,44500.0,NOVEMBER,2018
2018-11-27,Susu Bubuk Kaleng Merk Bendera,buah,44500.0,NOVEMBER,2018
2018-11-28,Susu Bubuk Kaleng Merk Bendera,buah,44500.0,NOVEMBER,2018
2018-11-29,Susu Bubuk Kaleng Merk Bendera,buah,44500.0,NOVEMBER,2018
2018-11-30,Susu Bubuk Kaleng Merk Bendera,buah,44500.0,NOVEMBER,2018
2018-11-01,Susu Bubuk Kaleng Merk Indomilk,buah,42700.0,NOVEMBER,2018
2018-11-02,Susu Bubuk Kaleng Merk Indomilk,buah,42950.0,NOVEMBER,2018
2018-11-05,Susu Bubuk Kaleng Merk Indomilk,buah,42825.0,NOVEMBER,2018
2018-11-06,Susu Bubuk Kaleng Merk Indomilk,buah,42825.0,NOVEMBER,2018
2018-11-07,Susu Bubuk Kaleng Merk Indomilk,buah,42825.0,NOVEMBER,2018
2018-11-08,Susu Bubuk Kaleng Merk Indomilk,buah,42825.0,NOVEMBER,2018
2018-11-09,Susu Bubuk Kaleng Merk Indomilk,buah,42950.0,NOVEMBER,2018
2018-11-12,Susu Bubuk Kaleng Merk Indomilk,buah,42950.0,NOVEMBER,2018
2018-11-13,Susu Bubuk Kaleng Merk Indomilk,buah,43175.0,NOVEMBER,2018
2018-11-14,Susu Bubuk Kaleng Merk Indomilk,buah,43300.0,NOVEMBER,2018
2018-11-15,Susu Bubuk Kaleng Merk Indomilk,buah,42800.0,NOVEMBER,2018
2018-11-16,Susu Bubuk Kaleng Merk Indomilk,buah,42800.0,NOVEMBER,2018
2018-11-19,Susu Bubuk Kaleng Merk Indomilk,buah,42800.0,NOVEMBER,2018
2018-11-21,Susu Bubuk Kaleng Merk Indomilk,buah,42800.0,NOVEMBER,2018
2018-11-22,Susu Bubuk Kaleng Merk Indomilk,buah,42800.0,NOVEMBER,2018
2018-11-23,Susu Bubuk Kaleng Merk Indomilk,buah,42800.0,NOVEMBER,2018
2018-11-26,Susu Bubuk Kaleng Merk Indomilk,buah,42800.0,NOVEMBER,2018
2018-11-27,Susu Bubuk Kaleng Merk Indomilk,buah,42800.0,NOVEMBER,2018
2018-11-28,Susu Bubuk Kaleng Merk Indomilk,buah,42800.0,NOVEMBER,2018
2018-11-29,Susu Bubuk Kaleng Merk Indomilk,buah,42800.0,NOVEMBER,2018
2018-11-30,Susu Bubuk Kaleng Merk Indomilk,buah,42800.0,NOVEMBER,2018
2018-11-01,Jagung Pipilan Kecil,Kg,14167.0,NOVEMBER,2018
2018-11-02,Jagung Pipilan Kecil,Kg,14167.0,NOVEMBER,2018
2018-11-05,Jagung Pipilan Kecil,Kg,14167.0,NOVEMBER,2018
2018-11-06,Jagung Pipilan Kecil,Kg,14167.0,NOVEMBER,2018
2018-11-07,Jagung Pipilan Kecil,Kg,14167.0,NOVEMBER,2018
2018-11-08,Jagung Pipilan Kecil,Kg,13500.0,NOVEMBER,2018
2018-11-09,Jagung Pipilan Kecil,Kg,13500.0,NOVEMBER,2018
2018-11-12,Jagung Pipilan Kecil,Kg,13500.0,NOVEMBER,2018
2018-11-13,Jagung Pipilan Kecil,Kg,15433.0,NOVEMBER,2018
2018-11-14,Jagung Pipilan Kecil,Kg,15433.0,NOVEMBER,2018
2018-11-15,Jagung Pipilan Kecil,Kg,16233.0,NOVEMBER,2018
2018-11-16,Jagung Pipilan Kecil,Kg,16233.0,NOVEMBER,2018
2018-11-19,Jagung Pipilan Kecil,Kg,16233.0,NOVEMBER,2018
2018-11-21,Jagung Pipilan Kecil,Kg,16233.0,NOVEMBER,2018
2018-11-22,Jagung Pipilan Kecil,Kg,16000.0,NOVEMBER,2018
2018-11-23,Jagung Pipilan Kecil,Kg,16000.0,NOVEMBER,2018
2018-11-26,Jagung Pipilan Kecil,Kg,16000.0,NOVEMBER,2018
2018-11-27,Jagung Pipilan Kecil,Kg,16000.0,NOVEMBER,2018
2018-11-28,Jagung Pipilan Kecil,Kg,16000.0,NOVEMBER,2018
2018-11-29,Jagung Pipilan Kecil,Kg,16000.0,NOVEMBER,2018
2018-11-30,Jagung Pipilan Kecil,Kg,16000.0,NOVEMBER,2018
2018-11-01,Garam Beryodium Bata,250 gr,3280.0,NOVEMBER,2018
2018-11-02,Garam Beryodium Bata,250 gr,3420.0,NOVEMBER,2018
2018-11-05,Garam Beryodium Bata,250 gr,3420.0,NOVEMBER,2018
2018-11-06,Garam Beryodium Bata,250 gr,3220.0,NOVEMBER,2018
2018-11-07,Garam Beryodium Bata,250 gr,3120.0,NOVEMBER,2018
2018-11-08,Garam Beryodium Bata,250 gr,3220.0,NOVEMBER,2018
2018-11-09,Garam Beryodium Bata,250 gr,3200.0,NOVEMBER,2018
2018-11-12,Garam Beryodium Bata,250 gr,3380.0,NOVEMBER,2018
2018-11-13,Garam Beryodium Bata,250 gr,3540.0,NOVEMBER,2018
2018-11-14,Garam Beryodium Bata,250 gr,3500.0,NOVEMBER,2018
2018-11-15,Garam Beryodium Bata,250 gr,3780.0,NOVEMBER,2018
2018-11-16,Garam Beryodium Bata,250 gr,3680.0,NOVEMBER,2018
2018-11-19,Garam Beryodium Bata,250 gr,3680.0,NOVEMBER,2018
2018-11-21,Garam Beryodium Bata,250 gr,3780.0,NOVEMBER,2018
2018-11-22,Garam Beryodium Bata,250 gr,3780.0,NOVEMBER,2018
2018-11-23,Garam Beryodium Bata,250 gr,3780.0,NOVEMBER,2018
2018-11-26,Garam Beryodium Bata,250 gr,3780.0,NOVEMBER,2018
2018-11-27,Garam Beryodium Bata,250 gr,3780.0,NOVEMBER,2018
2018-11-28,Garam Beryodium Bata,250 gr,3780.0,NOVEMBER,2018
2018-11-29,Garam Beryodium Bata,250 gr,3780.0,NOVEMBER,2018
2018-11-30,Garam Beryodium Bata,250 gr,3780.0,NOVEMBER,2018
2018-11-01,Garam Beryodium Halus,Kg,10940.0,NOVEMBER,2018
2018-11-02,Garam Beryodium Halus,Kg,10940.0,NOVEMBER,2018
2018-11-05,Garam Beryodium Halus,Kg,10940.0,NOVEMBER,2018
2018-11-06,Garam Beryodium Halus,Kg,10840.0,NOVEMBER,2018
2018-11-07,Garam Beryodium Halus,Kg,10740.0,NOVEMBER,2018
2018-11-08,Garam Beryodium Halus,Kg,11440.0,NOVEMBER,2018
2018-11-09,Garam Beryodium Halus,Kg,10340.0,NOVEMBER,2018
2018-11-12,Garam Beryodium Halus,Kg,11040.0,NOVEMBER,2018
2018-11-13,Garam Beryodium Halus,Kg,10800.0,NOVEMBER,2018
2018-11-14,Garam Beryodium Halus,Kg,10700.0,NOVEMBER,2018
2018-11-15,Garam Beryodium Halus,Kg,10800.0,NOVEMBER,2018
2018-11-16,Garam Beryodium Halus,Kg,10500.0,NOVEMBER,2018
2018-11-19,Garam Beryodium Halus,Kg,11800.0,NOVEMBER,2018
2018-11-21,Garam Beryodium Halus,Kg,10400.0,NOVEMBER,2018
2018-11-22,Garam Beryodium Halus,Kg,10400.0,NOVEMBER,2018
2018-11-23,Garam Beryodium Halus,Kg,10200.0,NOVEMBER,2018
2018-11-26,Garam Beryodium Halus,Kg,10700.0,NOVEMBER,2018
2018-11-27,Garam Beryodium Halus,Kg,10400.0,NOVEMBER,2018
2018-11-28,Garam Beryodium Halus,Kg,10500.0,NOVEMBER,2018
2018-11-29,Garam Beryodium Halus,Kg,10500.0,NOVEMBER,2018
2018-11-30,Garam Beryodium Halus,Kg,10900.0,NOVEMBER,2018
2018-11-01,Tepung Terigu Segitiga Biru,Kg,10100.0,NOVEMBER,2018
2018-11-02,Tepung Terigu Segitiga Biru,Kg,10100.0,NOVEMBER,2018
2018-11-05,Tepung Terigu Segitiga Biru,Kg,10100.0,NOVEMBER,2018
2018-11-06,Tepung Terigu Segitiga Biru,Kg,10100.0,NOVEMBER,2018
2018-11-07,Tepung Terigu Segitiga Biru,Kg,10300.0,NOVEMBER,2018
2018-11-08,Tepung Terigu Segitiga Biru,Kg,10200.0,NOVEMBER,2018
2018-11-09,Tepung Terigu Segitiga Biru,Kg,10100.0,NOVEMBER,2018
2018-11-12,Tepung Terigu Segitiga Biru,Kg,9900.0,NOVEMBER,2018
2018-11-13,Tepung Terigu Segitiga Biru,Kg,9900.0,NOVEMBER,2018
2018-11-14,Tepung Terigu Segitiga Biru,Kg,10100.0,NOVEMBER,2018
2018-11-15,Tepung Terigu Segitiga Biru,Kg,10540.0,NOVEMBER,2018
2018-11-16,Tepung Terigu Segitiga Biru,Kg,10340.0,NOVEMBER,2018
2018-11-19,Tepung Terigu Segitiga Biru,Kg,10340.0,NOVEMBER,2018
2018-11-21,Tepung Terigu Segitiga Biru,Kg,10440.0,NOVEMBER,2018
2018-11-22,Tepung Terigu Segitiga Biru,Kg,10740.0,NOVEMBER,2018
2018-11-23,Tepung Terigu Segitiga Biru,Kg,10640.0,NOVEMBER,2018
2018-11-26,Tepung Terigu Segitiga Biru,Kg,10740.0,NOVEMBER,2018
2018-11-27,Tepung Terigu Segitiga Biru,Kg,10640.0,NOVEMBER,2018
2018-11-28,Tepung Terigu Segitiga Biru,Kg,10740.0,NOVEMBER,2018
2018-11-29,Tepung Terigu Segitiga Biru,Kg,10540.0,NOVEMBER,2018
2018-11-30,Tepung Terigu Segitiga Biru,Kg,10840.0,NOVEMBER,2018
2018-11-01,Kacang Kedelai Eks Impor,Kg,12075.0,NOVEMBER,2018
2018-11-02,Kacang Kedelai Eks Impor,Kg,12325.0,NOVEMBER,2018
2018-11-05,Kacang Kedelai Eks Impor,Kg,12450.0,NOVEMBER,2018
2018-11-06,Kacang Kedelai Eks Impor,Kg,12325.0,NOVEMBER,2018
2018-11-07,Kacang Kedelai Eks Impor,Kg,13325.0,NOVEMBER,2018
2018-11-08,Kacang Kedelai Eks Impor,Kg,12700.0,NOVEMBER,2018
2018-11-09,Kacang Kedelai Eks Impor,Kg,12825.0,NOVEMBER,2018
2018-11-12,Kacang Kedelai Eks Impor,Kg,12325.0,NOVEMBER,2018
2018-11-13,Kacang Kedelai Eks Impor,Kg,12175.0,NOVEMBER,2018
2018-11-14,Kacang Kedelai Eks Impor,Kg,12550.0,NOVEMBER,2018
2018-11-15,Kacang Kedelai Eks Impor,Kg,12750.0,NOVEMBER,2018
2018-11-16,Kacang Kedelai Eks Impor,Kg,11750.0,NOVEMBER,2018
2018-11-19,Kacang Kedelai Eks Impor,Kg,12125.0,NOVEMBER,2018
2018-11-21,Kacang Kedelai Eks Impor,Kg,12125.0,NOVEMBER,2018
2018-11-22,Kacang Kedelai Eks Impor,Kg,12250.0,NOVEMBER,2018
2018-11-23,Kacang Kedelai Eks Impor,Kg,12125.0,NOVEMBER,2018
2018-11-26,Kacang Kedelai Eks Impor,Kg,12250.0,NOVEMBER,2018
2018-11-27,Kacang Kedelai Eks Impor,Kg,12250.0,NOVEMBER,2018
2018-11-28,Kacang Kedelai Eks Impor,Kg,13125.0,NOVEMBER,2018
2018-11-29,Kacang Kedelai Eks Impor,Kg,12125.0,NOVEMBER,2018
2018-11-30,Kacang Kedelai Eks Impor,Kg,12250.0,NOVEMBER,2018
2018-11-01,Kacang Kedelai Lokal,Kg,12850.0,NOVEMBER,2018
2018-11-02,Kacang Kedelai Lokal,Kg,12850.0,NOVEMBER,2018
2018-11-05,Kacang Kedelai Lokal,Kg,12850.0,NOVEMBER,2018
2018-11-06,Kacang Kedelai Lokal,Kg,12850.0,NOVEMBER,2018
2018-11-07,Kacang Kedelai Lokal,Kg,12850.0,NOVEMBER,2018
2018-11-08,Kacang Kedelai Lokal,Kg,12850.0,NOVEMBER,2018
2018-11-09,Kacang Kedelai Lokal,Kg,12850.0,NOVEMBER,2018
2018-11-12,Kacang Kedelai Lokal,Kg,12850.0,NOVEMBER,2018
2018-11-13,Kacang Kedelai Lokal,Kg,12000.0,NOVEMBER,2018
2018-11-14,Kacang Kedelai Lokal,Kg,12000.0,NOVEMBER,2018
2018-11-15,Kacang Kedelai Lokal,Kg,12000.0,NOVEMBER,2018
2018-11-16,Kacang Kedelai Lokal,Kg,12000.0,NOVEMBER,2018
2018-11-19,Kacang Kedelai Lokal,Kg,12000.0,NOVEMBER,2018
2018-11-21,Kacang Kedelai Lokal,Kg,12000.0,NOVEMBER,2018
2018-11-22,Kacang Kedelai Lokal,Kg,12100.0,NOVEMBER,2018
2018-11-23,Kacang Kedelai Lokal,Kg,12100.0,NOVEMBER,2018
2018-11-26,Kacang Kedelai Lokal,Kg,12100.0,NOVEMBER,2018
2018-11-27,Kacang Kedelai Lokal,Kg,12100.0,NOVEMBER,2018
2018-11-28,Kacang Kedelai Lokal,Kg,12100.0,NOVEMBER,2018
2018-11-29,Kacang Kedelai Lokal,Kg,12100.0,NOVEMBER,2018
2018-11-30,Kacang Kedelai Lokal,Kg,12100.0,NOVEMBER,2018
2018-11-01,Indomie Rasa Kari Ayam,buah,2440.0,NOVEMBER,2018
2018-11-02,Indomie Rasa Kari Ayam,buah,2440.0,NOVEMBER,2018
2018-11-05,Indomie Rasa Kari Ayam,buah,2440.0,NOVEMBER,2018
2018-11-06,Indomie Rasa Kari Ayam,buah,2440.0,NOVEMBER,2018
2018-11-07,Indomie Rasa Kari Ayam,buah,2440.0,NOVEMBER,2018
2018-11-08,Indomie Rasa Kari Ayam,buah,2440.0,NOVEMBER,2018
2018-11-09,Indomie Rasa Kari Ayam,buah,2440.0,NOVEMBER,2018
2018-11-12,Indomie Rasa Kari Ayam,buah,2440.0,NOVEMBER,2018
2018-11-13,Indomie Rasa Kari Ayam,buah,2440.0,NOVEMBER,2018
2018-11-14,Indomie Rasa Kari Ayam,buah,2440.0,NOVEMBER,2018
2018-11-15,Indomie Rasa Kari Ayam,buah,2460.0,NOVEMBER,2018
2018-11-16,Indomie Rasa Kari Ayam,buah,2460.0,NOVEMBER,2018
2018-11-19,Indomie Rasa Kari Ayam,buah,2460.0,NOVEMBER,2018
2018-11-21,Indomie Rasa Kari Ayam,buah,2460.0,NOVEMBER,2018
2018-11-22,Indomie Rasa Kari Ayam,buah,2460.0,NOVEMBER,2018
2018-11-23,Indomie Rasa Kari Ayam,buah,2460.0,NOVEMBER,2018
2018-11-26,Indomie Rasa Kari Ayam,buah,2460.0,NOVEMBER,2018
2018-11-27,Indomie Rasa Kari Ayam,buah,2460.0,NOVEMBER,2018
2018-11-28,Indomie Rasa Kari Ayam,buah,2460.0,NOVEMBER,2018
2018-11-29,Indomie Rasa Kari Ayam,buah,2460.0,NOVEMBER,2018
2018-11-30,Indomie Rasa Kari Ayam,buah,2460.0,NOVEMBER,2018
2018-11-01,Cabai Merah Keriting,Kg,42400.0,NOVEMBER,2018
2018-11-02,Cabai Merah Keriting,Kg,38400.0,NOVEMBER,2018
2018-11-05,Cabai Merah Keriting,Kg,37400.0,NOVEMBER,2018
2018-11-06,Cabai Merah Keriting,Kg,36400.0,NOVEMBER,2018
2018-11-07,Cabai Merah Keriting,Kg,38900.0,NOVEMBER,2018
2018-11-08,Cabai Merah Keriting,Kg,36900.0,NOVEMBER,2018
2018-11-09,Cabai Merah Keriting,Kg,37400.0,NOVEMBER,2018
2018-11-12,Cabai Merah Keriting,Kg,36400.0,NOVEMBER,2018
2018-11-13,Cabai Merah Keriting,Kg,36660.0,NOVEMBER,2018
2018-11-14,Cabai Merah Keriting,Kg,36160.0,NOVEMBER,2018
2018-11-15,Cabai Merah Keriting,Kg,37260.0,NOVEMBER,2018
2018-11-16,Cabai Merah Keriting,Kg,35760.0,NOVEMBER,2018
2018-11-19,Cabai Merah Keriting,Kg,36760.0,NOVEMBER,2018
2018-11-21,Cabai Merah Keriting,Kg,35760.0,NOVEMBER,2018
2018-11-22,Cabai Merah Keriting,Kg,35760.0,NOVEMBER,2018
2018-11-23,Cabai Merah Keriting,Kg,35760.0,NOVEMBER,2018
2018-11-26,Cabai Merah Keriting,Kg,34260.0,NOVEMBER,2018
2018-11-27,Cabai Merah Keriting,Kg,32760.0,NOVEMBER,2018
2018-11-28,Cabai Merah Keriting,Kg,35760.0,NOVEMBER,2018
2018-11-29,Cabai Merah Keriting,Kg,34760.0,NOVEMBER,2018
2018-11-30,Cabai Merah Keriting,Kg,35260.0,NOVEMBER,2018
2018-11-01,Cabai Merah Besar,Kg,41000.0,NOVEMBER,2018
2018-11-02,Cabai Merah Besar,Kg,38000.0,NOVEMBER,2018
2018-11-05,Cabai Merah Besar,Kg,38000.0,NOVEMBER,2018
2018-11-06,Cabai Merah Besar,Kg,39000.0,NOVEMBER,2018
2018-11-07,Cabai Merah Besar,Kg,38500.0,NOVEMBER,2018
2018-11-08,Cabai Merah Besar,Kg,36500.0,NOVEMBER,2018
2018-11-09,Cabai Merah Besar,Kg,36000.0,NOVEMBER,2018
2018-11-12,Cabai Merah Besar,Kg,35500.0,NOVEMBER,2018
2018-11-13,Cabai Merah Besar,Kg,37160.0,NOVEMBER,2018
2018-11-14,Cabai Merah Besar,Kg,37160.0,NOVEMBER,2018
2018-11-15,Cabai Merah Besar,Kg,36160.0,NOVEMBER,2018
2018-11-16,Cabai Merah Besar,Kg,37160.0,NOVEMBER,2018
2018-11-19,Cabai Merah Besar,Kg,35660.0,NOVEMBER,2018
2018-11-21,Cabai Merah Besar,Kg,35860.0,NOVEMBER,2018
2018-11-22,Cabai Merah Besar,Kg,36160.0,NOVEMBER,2018
2018-11-23,Cabai Merah Besar,Kg,37160.0,NOVEMBER,2018
2018-11-26,Cabai Merah Besar,Kg,36660.0,NOVEMBER,2018
2018-11-27,Cabai Merah Besar,Kg,34660.0,NOVEMBER,2018
2018-11-28,Cabai Merah Besar,Kg,37660.0,NOVEMBER,2018
2018-11-29,Cabai Merah Besar,Kg,37160.0,NOVEMBER,2018
2018-11-30,Cabai Merah Besar,Kg,37660.0,NOVEMBER,2018
2018-11-01,Cabai Rawit Merah,Kg,37640.0,NOVEMBER,2018
2018-11-02,Cabai Rawit Merah,Kg,35640.0,NOVEMBER,2018
2018-11-05,Cabai Rawit Merah,Kg,35240.0,NOVEMBER,2018
2018-11-06,Cabai Rawit Merah,Kg,34240.0,NOVEMBER,2018
2018-11-07,Cabai Rawit Merah,Kg,35240.0,NOVEMBER,2018
2018-11-08,Cabai Rawit Merah,Kg,37640.0,NOVEMBER,2018
2018-11-09,Cabai Rawit Merah,Kg,39140.0,NOVEMBER,2018
2018-11-12,Cabai Rawit Merah,Kg,36140.0,NOVEMBER,2018
2018-11-13,Cabai Rawit Merah,Kg,39660.0,NOVEMBER,2018
2018-11-14,Cabai Rawit Merah,Kg,40160.0,NOVEMBER,2018
2018-11-15,Cabai Rawit Merah,Kg,37860.0,NOVEMBER,2018
2018-11-16,Cabai Rawit Merah,Kg,35860.0,NOVEMBER,2018
2018-11-19,Cabai Rawit Merah,Kg,36860.0,NOVEMBER,2018
2018-11-21,Cabai Rawit Merah,Kg,34460.0,NOVEMBER,2018
2018-11-22,Cabai Rawit Merah,Kg,35360.0,NOVEMBER,2018
2018-11-23,Cabai Rawit Merah,Kg,33860.0,NOVEMBER,2018
2018-11-26,Cabai Rawit Merah,Kg,33860.0,NOVEMBER,2018
2018-11-27,Cabai Rawit Merah,Kg,32860.0,NOVEMBER,2018
2018-11-28,Cabai Rawit Merah,Kg,34860.0,NOVEMBER,2018
2018-11-29,Cabai Rawit Merah,Kg,34360.0,NOVEMBER,2018
2018-11-30,Cabai Rawit Merah,Kg,34860.0,NOVEMBER,2018
2018-11-01,Cabai Rawit Hijau,Kg,37260.0,NOVEMBER,2018
2018-11-02,Cabai Rawit Hijau,Kg,35160.0,NOVEMBER,2018
2018-11-05,Cabai Rawit Hijau,Kg,34360.0,NOVEMBER,2018
2018-11-06,Cabai Rawit Hijau,Kg,33360.0,NOVEMBER,2018
2018-11-07,Cabai Rawit Hijau,Kg,34060.0,NOVEMBER,2018
2018-11-08,Cabai Rawit Hijau,Kg,33760.0,NOVEMBER,2018
2018-11-09,Cabai Rawit Hijau,Kg,35260.0,NOVEMBER,2018
2018-11-12,Cabai Rawit Hijau,Kg,32760.0,NOVEMBER,2018
2018-11-13,Cabai Rawit Hijau,Kg,32540.0,NOVEMBER,2018
2018-11-14,Cabai Rawit Hijau,Kg,32040.0,NOVEMBER,2018
2018-11-15,Cabai Rawit Hijau,Kg,33200.0,NOVEMBER,2018
2018-11-16,Cabai Rawit Hijau,Kg,32400.0,NOVEMBER,2018
2018-11-19,Cabai Rawit Hijau,Kg,34000.0,NOVEMBER,2018
2018-11-21,Cabai Rawit Hijau,Kg,31600.0,NOVEMBER,2018
2018-11-22,Cabai Rawit Hijau,Kg,32700.0,NOVEMBER,2018
2018-11-23,Cabai Rawit Hijau,Kg,30200.0,NOVEMBER,2018
2018-11-26,Cabai Rawit Hijau,Kg,30200.0,NOVEMBER,2018
2018-11-27,Cabai Rawit Hijau,Kg,30200.0,NOVEMBER,2018
2018-11-28,Cabai Rawit Hijau,Kg,32200.0,NOVEMBER,2018
2018-11-29,Cabai Rawit Hijau,Kg,34300.0,NOVEMBER,2018
2018-11-30,Cabai Rawit Hijau,Kg,34200.0,NOVEMBER,2018
2018-11-01,Bawang Merah (Medium),Kg,25260.0,NOVEMBER,2018
2018-11-02,Bawang Merah (Medium),Kg,26960.0,NOVEMBER,2018
2018-11-05,Bawang Merah (Medium),Kg,26160.0,NOVEMBER,2018
2018-11-06,Bawang Merah (Medium),Kg,26160.0,NOVEMBER,2018
2018-11-07,Bawang Merah (Medium),Kg,27660.0,NOVEMBER,2018
2018-11-08,Bawang Merah (Medium),Kg,26560.0,NOVEMBER,2018
2018-11-09,Bawang Merah (Medium),Kg,27060.0,NOVEMBER,2018
2018-11-12,Bawang Merah (Medium),Kg,27860.0,NOVEMBER,2018
2018-11-13,Bawang Merah (Medium),Kg,29140.0,NOVEMBER,2018
2018-11-14,Bawang Merah (Medium),Kg,28340.0,NOVEMBER,2018
2018-11-15,Bawang Merah (Medium),Kg,28060.0,NOVEMBER,2018
2018-11-16,Bawang Merah (Medium),Kg,27060.0,NOVEMBER,2018
2018-11-19,Bawang Merah (Medium),Kg,27360.0,NOVEMBER,2018
2018-11-21,Bawang Merah (Medium),Kg,28760.0,NOVEMBER,2018
2018-11-22,Bawang Merah (Medium),Kg,29460.0,NOVEMBER,2018
2018-11-23,Bawang Merah (Medium),Kg,29260.0,NOVEMBER,2018
2018-11-26,Bawang Merah (Medium),Kg,29060.0,NOVEMBER,2018
2018-11-27,Bawang Merah (Medium),Kg,28660.0,NOVEMBER,2018
2018-11-28,Bawang Merah (Medium),Kg,30960.0,NOVEMBER,2018
2018-11-29,Bawang Merah (Medium),Kg,30060.0,NOVEMBER,2018
2018-11-30,Bawang Merah (Medium),Kg,30060.0,NOVEMBER,2018
2018-11-01,Bawang Putih Impor Kating,Kg,29000.0,NOVEMBER,2018
2018-11-02,Bawang Putih Impor Kating,Kg,29600.0,NOVEMBER,2018
2018-11-05,Bawang Putih Impor Kating,Kg,28700.0,NOVEMBER,2018
2018-11-06,Bawang Putih Impor Kating,Kg,28600.0,NOVEMBER,2018
2018-11-07,Bawang Putih Impor Kating,Kg,30100.0,NOVEMBER,2018
2018-11-08,Bawang Putih Impor Kating,Kg,29600.0,NOVEMBER,2018
2018-11-09,Bawang Putih Impor Kating,Kg,29300.0,NOVEMBER,2018
2018-11-12,Bawang Putih Impor Kating,Kg,28600.0,NOVEMBER,2018
2018-11-13,Bawang Putih Impor Kating,Kg,28740.0,NOVEMBER,2018
2018-11-14,Bawang Putih Impor Kating,Kg,28940.0,NOVEMBER,2018
2018-11-15,Bawang Putih Impor Kating,Kg,29460.0,NOVEMBER,2018
2018-11-16,Bawang Putih Impor Kating,Kg,28160.0,NOVEMBER,2018
2018-11-19,Bawang Putih Impor Kating,Kg,28660.0,NOVEMBER,2018
2018-11-21,Bawang Putih Impor Kating,Kg,29260.0,NOVEMBER,2018
2018-11-22,Bawang Putih Impor Kating,Kg,29500.0,NOVEMBER,2018
2018-11-23,Bawang Putih Impor Kating,Kg,29600.0,NOVEMBER,2018
2018-11-26,Bawang Putih Impor Kating,Kg,29600.0,NOVEMBER,2018
2018-11-27,Bawang Putih Impor Kating,Kg,29600.0,NOVEMBER,2018
2018-11-28,Bawang Putih Impor Kating,Kg,32600.0,NOVEMBER,2018
2018-11-29,Bawang Putih Impor Kating,Kg,28600.0,NOVEMBER,2018
2018-11-30,Bawang Putih Impor Kating,Kg,30100.0,NOVEMBER,2018
2018-11-01,Bawang Putih Impor Honan,Kg,26500.0,NOVEMBER,2018
2018-11-02,Bawang Putih Impor Honan,Kg,26500.0,NOVEMBER,2018
2018-11-05,Bawang Putih Impor Honan,Kg,26500.0,NOVEMBER,2018
2018-11-06,Bawang Putih Impor Honan,Kg,26500.0,NOVEMBER,2018
2018-11-07,Bawang Putih Impor Honan,Kg,26500.0,NOVEMBER,2018
2018-11-08,Bawang Putih Impor Honan,Kg,26500.0,NOVEMBER,2018
2018-11-09,Bawang Putih Impor Honan,Kg,25000.0,NOVEMBER,2018
2018-11-12,Bawang Putih Impor Honan,Kg,26500.0,NOVEMBER,2018
2018-11-13,Bawang Putih Impor Honan,Kg,25000.0,NOVEMBER,2018
2018-11-14,Bawang Putih Impor Honan,Kg,26500.0,NOVEMBER,2018
2018-11-15,Bawang Putih Impor Honan,Kg,26500.0,NOVEMBER,2018
2018-11-16,Bawang Putih Impor Honan,Kg,24000.0,NOVEMBER,2018
