TANGGAL,KOMODITI,SATUAN,HARGA
16/05/2018,Susu Bubuk Kaleng Merk Indomilk,buah,42400
17/05/2018,Susu Bubuk Kaleng Merk Indomilk,buah,42400
18/05/2018,Susu Bubuk Kaleng Merk Indomilk,buah,42167
21/05/2018,Susu Bubuk Kaleng Merk Indomilk,buah,42000
22/05/2018,Susu Bubuk Kaleng Merk Indomilk,buah,42000
23/05/2018,Susu Bubuk Kaleng Merk Indomilk,buah,42000
24/05/2018,Susu Bubuk Kaleng Merk Indomilk,buah,42100
25/05/2018,Susu Bubuk Kaleng Merk Indomilk,buah,42100
28/05/2018,Susu Bubuk Kaleng Merk Indomilk,buah,42100
30/05/2018,Susu Bubuk Kaleng Merk Indomilk,buah,42100
31/05/2018,Susu Bubuk Kaleng Merk Indomilk,buah,42267
43136,Jagung Pipilan Kecil,Kg,15100
43164,Jagung Pipilan Kecil,Kg,15100
43195,Jagung Pipilan Kecil,Kg,15100
43286,Jagung Pipilan Kecil,Kg,15100
43317,Jagung Pipilan Kecil,Kg,15100
43348,Jagung Pipilan Kecil,Kg,15100
43409,Jagung Pipilan Kecil,Kg,15100
14/05/2018,Jagung Pipilan Kecil,Kg,15100
15/05/2018,Jagung Pipilan Kecil,Kg,15100
16/05/2018,Jagung Pipilan Kecil,Kg,15100
17/05/2018,Jagung Pipilan Kecil,Kg,15100
18/05/2018,Jagung Pipilan Kecil,Kg,14900
21/05/2018,Jagung Pipilan Kecil,Kg,14567
22/05/2018,Jagung Pipilan Kecil,Kg,14567
23/05/2018,Jagung Pipilan Kecil,Kg,14567
24/05/2018,Jagung Pipilan Kecil,Kg,14900
25/05/2018,Jagung Pipilan Kecil,Kg,14900
28/05/2018,Jagung Pipilan Kecil,Kg,14900
30/05/2018,Jagung Pipilan Kecil,Kg,14900
31/05/2018,Jagung Pipilan Kecil,Kg,15100
43136,Garam Beryodium Bata,250 gr,3820
43164,Garam Beryodium Bata,250 gr,3900
43195,Garam Beryodium Bata,250 gr,3700
43286,Garam Beryodium Bata,250 gr,3920
43317,Garam Beryodium Bata,250 gr,3920
43348,Garam Beryodium Bata,250 gr,3800
43409,Garam Beryodium Bata,250 gr,3700
14/05/2018,Garam Beryodium Bata,250 gr,3640
15/05/2018,Garam Beryodium Bata,250 gr,3890
16/05/2018,Garam Beryodium Bata,250 gr,3660
17/05/2018,Garam Beryodium Bata,250 gr,4160
18/05/2018,Garam Beryodium Bata,250 gr,3920
21/05/2018,Garam Beryodium Bata,250 gr,3960
22/05/2018,Garam Beryodium Bata,250 gr,3860
23/05/2018,Garam Beryodium Bata,250 gr,3760
24/05/2018,Garam Beryodium Bata,250 gr,3940
25/05/2018,Garam Beryodium Bata,250 gr,4080
28/05/2018,Garam Beryodium Bata,250 gr,3680
30/05/2018,Garam Beryodium Bata,250 gr,4220
31/05/2018,Garam Beryodium Bata,251 gr,3860
43136,Garam Beryodium Halus,Kg,10860
43164,Garam Beryodium Halus,Kg,10160
43195,Garam Beryodium Halus,Kg,10860
43286,Garam Beryodium Halus,Kg,10860
43317,Garam Beryodium Halus,Kg,12260
43348,Garam Beryodium Halus,Kg,12860
43409,Garam Beryodium Halus,Kg,11360
14/05/2018,Garam Beryodium Halus,Kg,11560
15/05/2018,Garam Beryodium Halus,Kg,12360
16/05/2018,Garam Beryodium Halus,Kg,10760
17/05/2018,Garam Beryodium Halus,Kg,10860
18/05/2018,Garam Beryodium Halus,Kg,12740
21/05/2018,Garam Beryodium Halus,Kg,11060
22/05/2018,Garam Beryodium Halus,Kg,10960
23/05/2018,Garam Beryodium Halus,Kg,10860
24/05/2018,Garam Beryodium Halus,Kg,11940
25/05/2018,Garam Beryodium Halus,Kg,10140
28/05/2018,Garam Beryodium Halus,Kg,10840
30/05/2018,Garam Beryodium Halus,Kg,10340
31/05/2018,Garam Beryodium Halus,Kg,11360
43136,Tepung Terigu Segitiga Biru,Kg,9900
43164,Tepung Terigu Segitiga Biru,Kg,9800
43195,Tepung Terigu Segitiga Biru,Kg,10300
43286,Tepung Terigu Segitiga Biru,Kg,10300
43317,Tepung Terigu Segitiga Biru,Kg,10400
43348,Tepung Terigu Segitiga Biru,Kg,10400
43409,Tepung Terigu Segitiga Biru,Kg,10500
14/05/2018,Tepung Terigu Segitiga Biru,Kg,10560
15/05/2018,Tepung Terigu Segitiga Biru,Kg,10260
16/05/2018,Tepung Terigu Segitiga Biru,Kg,10360
17/05/2018,Tepung Terigu Segitiga Biru,Kg,10260
18/05/2018,Tepung Terigu Segitiga Biru,Kg,10340
21/05/2018,Tepung Terigu Segitiga Biru,Kg,10400
22/05/2018,Tepung Terigu Segitiga Biru,Kg,10200
23/05/2018,Tepung Terigu Segitiga Biru,Kg,10100
24/05/2018,Tepung Terigu Segitiga Biru,Kg,10500
25/05/2018,Tepung Terigu Segitiga Biru,Kg,10500
28/05/2018,Tepung Terigu Segitiga Biru,Kg,10300
30/05/2018,Tepung Terigu Segitiga Biru,Kg,10600
31/05/2018,Tepung Terigu Segitiga Biru,Kg,10400
43136,Kacang Kedelai Eks Impor,Kg,13550
43164,Kacang Kedelai Eks Impor,Kg,12175
43195,Kacang Kedelai Eks Impor,Kg,12675
43286,Kacang Kedelai Eks Impor,Kg,14175
43317,Kacang Kedelai Eks Impor,Kg,12675
43348,Kacang Kedelai Eks Impor,Kg,13300
43409,Kacang Kedelai Eks Impor,Kg,14050
14/05/2018,Kacang Kedelai Eks Impor,Kg,12500
15/05/2018,Kacang Kedelai Eks Impor,Kg,12625
16/05/2018,Kacang Kedelai Eks Impor,Kg,12250
17/05/2018,Kacang Kedelai Eks Impor,Kg,11875
